x,sin,cos,log,trig
0.0,0.0,0.3333333333333333,0.0,0.0
0.010005002501250625,0.003334945195056389,0.3333166501266582,0.0033184279374791296,0.0
0.02001000500250125,0.006669556564633142,0.33326660217660914,0.006604145358018341,0.0
0.030015007503751877,0.010003500316666301,0.3331831944929479,0.009857790842463156,0.0
0.0400200100050025,0.013336442725919913,0.33306643542472025,0.013079984452537635,0.0
0.05002501250625312,0.01666805016739168,0.3329163366594202,0.016271328440077643,0.0
0.060030015007503754,0.019997989149708566,0.3327329132218201,0.01943240792263299,0.0
0.07003501750875438,0.023325926348509024,0.33251618347246653,0.02256379152733516,0.0
0.080040020010005,0.02665152863980851,0.33226616910584283,0.02566603200480246,0.0
0.09004502251125562,0.029974463133344967,0.3319828951481971,0.028739666814739953,0.0
0.10005002501250625,0.03329439720590084,0.33166638995503717,0.03178521868478704,0.0
0.11005502751375687,0.03661099853459847,0.3313166852082924,0.0348031961440646,0.0
0.12006003001500751,0.039923935130165275,0.33093381591314214,0.03779409403278489,0.0
0.13006503251625812,0.043232875370165715,0.3305178203945119,0.04075839398920109,0.0
0.14007003501750875,0.04653748803219641,0.3300687402932369,0.04369656491509474,0.0
0.15007503751875936,0.04983744232704119,0.3295866205618941,0.04660906342092716,0.0
0.16008004002001,0.05313240793178298,0.3290715094603021,0.049496334251710516,0.0
0.17008504252126064,0.05642205502286872,0.3285234585506908,0.05235881069459296,0.0
0.18009004502251125,0.059706054309124575,0.32794252269253976,0.05519691496909168,0.0
0.19009504752376188,0.06298407706471766,0.3273287600370869,0.05801105860085255,0.0
0.2001000500250125,0.06625579516206126,0.32668223202150753,0.06080164277976484,0.0
0.21010505252626313,0.0695208811046602,0.3260030033627648,0.06356905870320906,0.0
0.22011005502751374,0.07277900805989289,0.3252911420511311,0.06631368790517339,0.0
0.23011505752876438,0.07602984989172715,0.32454671934338286,0.06903590257193086,0.0
0.24012006003001501,0.07927308119336607,0.32376980975566744,0.07173606584493016,0.0
0.25012506253126565,0.08250837731982105,0.3229604910560441,0.07441453211151744,0.0
0.26013006503251623,0.0857354144204085,0.3221188442566996,0.07707164728407004,0.0
0.27013506753376687,0.08895386947116704,0.32124495360583905,0.07970774906809278,0.0
0.2801400700350175,0.09216342030719195,0.32033890657925235,0.08232316721979627,0.0
0.29014507253626814,0.09536374565488362,0.31940079387155845,0.08491822379364825,0.0
0.3001500750375187,0.09855452516410684,0.31843070938712636,0.08749323338036341,0.0
0.31015507753876936,0.10173543944025756,0.31742875023067585,0.0900485033357706,0.0
0.32016008004002,0.10490617007623412,0.31639501669755693,0.09258433400097466,0.0
0.33016508254127064,0.1080663996843094,0.3153296122637108,0.09510101891420661,0.0
0.3401700850425213,0.11121581192790127,0.31423264357531155,0.09759884501473623,0.0
0.35017508754377186,0.11435409155323752,0.3131042204380913,0.10007809283920152,0.0
0.3601800900450225,0.1174809244209126,0.3119444558063485,0.10253903671069022,0.0
0.37018509254627313,0.12059599753733269,0.3107534657716415,0.10498194492089269,0.0
0.38019009504752377,0.12369899908604615,0.30953136955116756,0.1074070799056287,0.0
0.39019509754877435,0.12678961845895603,0.3082782894758297,0.10981469841403452,0.0
0.400200100050025,0.12986754628741184,0.3069943509779912,0.11220505167168449,0.0
0.4102051025512756,0.13293247447317708,0.3056796825789199,0.11457838553790414,0.0
0.42021010505252626,0.13598409621926943,0.3043344158759235,0.11693494065752369,0.0
0.4302151075537769,0.13902210606067128,0.30295868552917665,0.11927495260730393,0.0
0.4402201100550275,0.1420461998949062,0.30155262924824155,0.12159865203725857,0.0
0.4502251125562781,0.14505607501247955,0.3001163877782834,0.12390626480708514,0.0
0.46023011505752875,0.14805143012717942,0.2986501048859819,0.12619801211790488,0.0
0.4702351175587794,0.15103196540623512,0.29715392734514023,0.12847411063950576,0.0
0.48024012006003003,0.1539973825003303,0.29562800492199326,0.13073477263326988,0.0
0.4902451225612806,0.15694738457346735,0.2940724903602159,0.1329802060709607,0.0
0.5002501250625313,0.1598816763326807,0.29248753936563354,0.13521061474953633,0.0
0.5102551275637819,0.16279996405759506,0.2908733105906364,0.13742619840214623,0.0
0.5202601300650325,0.16570195562982698,0.28922996561829817,0.1396271528054643,0.0
0.5302651325662832,0.16858736056222548,0.2875576689462016,0.14181366988350114,0.0
0.5402701350675337,0.1714558900279495,0.28585658796997276,0.1439859378080334,0.0
0.5502751375687843,0.17430725688937954,0.28412689296652466,0.14614414109578272,0.0
0.560280140070035,0.1771411757268596,0.2823687570770126,0.1482884607024677,0.0
0.5702851425712856,0.1799573628672677,0.28058235628950307,0.15041907411385114,0.0
0.5802901450725363,0.18275553641241127,0.27876786942135734,0.15253615543389507,0.0
0.5902951475737869,0.18553541626724485,0.27692547810133195,0.1546398754701342,0.0
0.6003001500750375,0.1882967241679076,0.2750553667513979,0.15673040181637266,0.0
0.6103051525762881,0.19103918370957718,0.2731577225682802,0.1588078989328027,0.0
0.6203101550775387,0.19376252037413744,0.2712327355047194,0.16087252822364306,0.0
0.6303151575787894,0.19646646155765796,0.2692805982504577,0.16292444811238718,0.0
0.64032016008004,0.19915073659768107,0.26730150621295073,0.16496381411474936,0.0
0.6503251625812906,0.2018150768003152,0.2652956574978075,0.1669907789093938,0.0
0.6603301650825413,0.20445921546713092,0.26326325288895985,0.16900549240652485,0.0
0.6703351675837919,0.20708288792185695,0.2612044958285648,0.1710081018144181,0.0
0.6803401700850426,0.2096858315368745,0.25911959239663945,0.17299875170396423,0.0
0.6903451725862931,0.2122677857595058,0.257008751290433,0.1749775840712966,0.0
0.7003501750875437,0.21482849213809532,0.25487218380353593,0.17694473839857197,0.0
0.7103551775887944,0.2173676943478806,0.2527101038047301,0.17890035171296706,0.0
0.720360180090045,0.21988513821665004,0.25052272771658024,0.18084455864395535,0.0
0.7303651825912957,0.22238057175018558,0.24831027449377052,0.1827774914789229,0.0
0.7403701850925463,0.22485374515748685,0.24607296560118722,0.18469928021718063,0.0
0.7503751875937968,0.2273044108757753,0.24381102499175014,0.1866100526224293,0.0
0.7603801900950475,0.2297323235952749,0.24152467908399547,0.18850993427372836,0.0
0.7703851925962981,0.23213724028376753,0.23921415673941096,0.1903990486150211,0.0
